S.NO	ID	PGPT_ID	LV_SUM
1	PGPT0000001	PGPT0000001-nifA|anfA|vnfA-K02584	NITROGEN FIXATION
2	PGPT0000005	PGPT0000005-nifB-K02585	NITROGEN FIXATION
3	PGPT0000010	PGPT0000010-nifD|anfD-K02586	NITROGEN FIXATION
4	PGPT0000015	PGPT0000015-nifE-K02587	NITROGEN FIXATION
5	PGPT0000020	PGPT0000020-nifF|fldA|isiB-K03839	NITROGEN FIXATION
6	PGPT0000025	PGPT0000025-nifH|anfH-K02588	NITROGEN FIXATION
7	PGPT0000030	PGPT0000030-nifHD1|nifI1-K02589	NITROGEN FIXATION
8	PGPT0000035	PGPT0000035-nifHD2|nifI2-K02590	NITROGEN FIXATION
9	PGPT0000040	PGPT0000040-nifJ|por-K03737	NITROGEN FIXATION
10	PGPT0000045	PGPT0000045-nifK|anfK-K02591	NITROGEN FIXATION
11	PGPT0000050	PGPT0000050-nifM-K03769	NITROGEN FIXATION
12	PGPT0000055	PGPT0000055-nifN|vnfN-K02592	NITROGEN FIXATION
13	PGPT0000060	PGPT0000060-nifQ-K15790	NITROGEN FIXATION
14	PGPT0000065	PGPT0000065-nifS|iscS-K04487	NITROGEN FIXATION
15	PGPT0000070	PGPT0000070-nifT|fixU-K02593	NITROGEN FIXATION
16	PGPT0000075	PGPT0000075-nifU|iscU-K04488	NITROGEN FIXATION
17	PGPT0000080	PGPT0000080-nifV-K02594	NITROGEN FIXATION
18	PGPT0000085	PGPT0000085-nifW-K02595	NITROGEN FIXATION
19	PGPT0000090	PGPT0000090-nifX|nifY|vnfX|vnfY-K02596	NITROGEN FIXATION
20	PGPT0000095	PGPT0000095-nifZ-K02597	NITROGEN FIXATION
21	PGPT0000100	PGPT0000100-anfG-K00531	NITROGEN FIXATION
22	PGPT0000101	PGPT0000101-anfO-NA	NITROGEN FIXATION
23	PGPT0000102	PGPT0000102-anfR-NA	NITROGEN FIXATION
24	PGPT0000103	PGPT0000103-anfU-NA	NITROGEN FIXATION
25	PGPT0000105	PGPT0000105-vnfD-K22896	NITROGEN FIXATION
26	PGPT0000106	PGPT0000106-vnfDG-NA	NITROGEN FIXATION
27	PGPT0000110	PGPT0000110-vnfE-K22903	NITROGEN FIXATION
28	PGPT0000111	PGPT0000111-vnfF-NA	NITROGEN FIXATION
29	PGPT0000115	PGPT0000115-vnfG-K22898	NITROGEN FIXATION
30	PGPT0000120	PGPT0000120-vnfH-K22899	NITROGEN FIXATION
31	PGPT0000125	PGPT0000125-vnfK-K22897	NITROGEN FIXATION
32	PGPT0000130	PGPT0000130-nifL-K23916	NITROGEN FIXATION
33	PGPT0000135	PGPT0000135-ptsN-K02806	NITROGEN FIXATION
34	PGPT0000140	PGPT0000140-fixL-K14986	NITROGEN FIXATION
35	PGPT0000145	PGPT0000145-fixJ-K14987	NITROGEN FIXATION
36	PGPT0000150	PGPT0000150-fixK-K15861	NITROGEN FIXATION
37	PGPT0001055	PGPT0001055-fixN|ccoN-K00404	NITROGEN FIXATION
38	PGPT0000152	PGPT0000152-fixO|ccoO-K00405	NITROGEN FIXATION
39	PGPT0000153	PGPT0000153-fixP|ccoP-K00406	NITROGEN FIXATION
40	PGPT0000154	PGPT0000154-fixQ|ccoQ-K00407	NITROGEN FIXATION
41	PGPT0000155	PGPT0000155-hyfA-K12136	NITROGEN FIXATION
42	PGPT0000160	PGPT0000160-hyfB-K12137	NITROGEN FIXATION
43	PGPT0000165	PGPT0000165-hyfC-K12138	NITROGEN FIXATION
44	PGPT0000170	PGPT0000170-hyfD-K12139	NITROGEN FIXATION
45	PGPT0000175	PGPT0000175-hyfE-K12140	NITROGEN FIXATION
46	PGPT0000180	PGPT0000180-hyfF-K12141	NITROGEN FIXATION
47	PGPT0000185	PGPT0000185-hyfG-K12142	NITROGEN FIXATION
48	PGPT0000190	PGPT0000190-hyfH-K12143	NITROGEN FIXATION
49	PGPT0000195	PGPT0000195-hyfI-K12144	NITROGEN FIXATION
50	PGPT0000200	PGPT0000200-hyfJ-K12145	NITROGEN FIXATION
51	PGPT0000205	PGPT0000205-hyfR-K12146	NITROGEN FIXATION
52	PGPT0000210	PGPT0000210-hupL|hyaB|hybC-K06281	NITROGEN FIXATION
53	PGPT0000215	PGPT0000215-hupS|hyaA|hybO-K06282	NITROGEN FIXATION
54	PGPT0000220	PGPT0000220-hupC|hyaC-K03620	NITROGEN FIXATION
55	PGPT0000225	PGPT0000225-hupU-K23548	NITROGEN FIXATION
56	PGPT0000230	PGPT0000230-hupV|hupK-K23549	NITROGEN FIXATION
57	PGPT0000235	PGPT0000235-hyaD|hybD|hupD-K03605	NITROGEN FIXATION
58	PGPT0000240	PGPT0000240-hypA|hybF-K04651	NITROGEN FIXATION
59	PGPT0000245	PGPT0000245-hypB|hupJ-K04652	NITROGEN FIXATION
60	PGPT0000250	PGPT0000250-hypC|hupF-K04653	NITROGEN FIXATION
61	PGPT0000255	PGPT0000255-hypD-K04654	NITROGEN FIXATION
62	PGPT0000260	PGPT0000260-hypE-K04655	NITROGEN FIXATION
63	PGPT0000265	PGPT0000265-hypF-K04656	NITROGEN FIXATION
64	PGPT0000270	PGPT0000270-hupR|hoxA-K19641	NITROGEN FIXATION
65	PGPT0000275	PGPT0000275-hupT|hoxJ-K19661	NITROGEN FIXATION
66	PGPT0000280	PGPT0000280-narB-K00367	DENITRIFICATION
67	PGPT0000285	PGPT0000285-narG|narZ|nxrA-K00370	DENITRIFICATION
68	PGPT0000290	PGPT0000290-nfrA1|ywcG-K19285	DENITRIFICATION
69	PGPT0000295	PGPT0000295-nfrA2|ycnD-K19286	DENITRIFICATION
70	PGPT0000300	PGPT0000300-narK|nrtP|nrt|narU-K02575	DENITRIFICATION
71	PGPT0000305	PGPT0000305-narX-K07673	DENITRIFICATION
72	PGPT0000310	PGPT0000310-napA-K02567	DENITRIFICATION
73	PGPT0000315	PGPT0000315-napB-K02568	DENITRIFICATION
74	PGPT0000320	PGPT0000320-napC-K02569	DENITRIFICATION
75	PGPT0000325	PGPT0000325-napD-K02570	DENITRIFICATION
76	PGPT0000330	PGPT0000330-napE-K02571	DENITRIFICATION
77	PGPT0000335	PGPT0000335-napF-K02572	DENITRIFICATION
78	PGPT0000340	PGPT0000340-napG-K02573	DENITRIFICATION
79	PGPT0000345	PGPT0000345-napH-K02574	DENITRIFICATION
80	PGPT0000350	PGPT0000350-norB-K04561	DENITRIFICATION
81	PGPT0000355	PGPT0000355-norC-K02305	DENITRIFICATION
82	PGPT0000360	PGPT0000360-norD-K02448	DENITRIFICATION
83	PGPT0000365	PGPT0000365-norF-K04747	DENITRIFICATION
84	PGPT0000370	PGPT0000370-norQ-K04748	DENITRIFICATION
85	PGPT0000375	PGPT0000375-norR-K12266	DENITRIFICATION
86	PGPT0000380	PGPT0000380-norV-K12264	DENITRIFICATION
87	PGPT0000385	PGPT0000385-norW-K12265	DENITRIFICATION
103	PGPT0000460	PGPT0000460-nirK-K00368	DENITRIFICATION
104	PGPT0000465	PGPT0000465-nirS-K15864	DENITRIFICATION
105	PGPT0000470	PGPT0000470-nirI-K19343	DENITRIFICATION
106	PGPT0000471	PGPT0000471-nirV-NA	DENITRIFICATION
88	PGPT0000390	PGPT0000390-nasA|nasC|narB-K00372	NITRATE REDUCTION
89	PGPT0000395	PGPT0000395-nasB-K00360	NITRATE REDUCTION
90	PGPT0000400	PGPT0000400-nasR|nasT-K07183	NITRATE REDUCTION
91	PGPT0000405	PGPT0000405-nasS-K22067	NITRATE REDUCTION
100	PGPT0000445	PGPT0000445-nirA-K00366	NITRATE REDUCTION
101	PGPT0000450	PGPT0000450-nirB-K00362	NITRATE REDUCTION
102	PGPT0000455	PGPT0000455-nirD-K00363	NITRATE REDUCTION
107	PGPT0000475	PGPT0000475-nrfA-K03385	NITRATE REDUCTION
108	PGPT0000480	PGPT0000480-nrfH-K15876	NITRATE REDUCTION
109	PGPT0000481	PGPT0000481-nrfB-K04013	NITRATE REDUCTION
110	PGPT0000482	PGPT0000482-nrfC-K04014	NITRATE REDUCTION
111	PGPT0000483	PGPT0000483-nrfD-K04015	NITRATE REDUCTION
112	PGPT0000484	PGPT0000484-nrfE-K04016	NITRATE REDUCTION
113	PGPT0000486	PGPT0000486-nrfF-K04017	NITRATE REDUCTION
114	PGPT0000487	PGPT0000487-nrfG-K04018	NITRATE REDUCTION
115	PGPT0000500	PGPT0000500-narH|narY|nxrB-K00371	NITRATE REDUCTION
116	PGPT0000505	PGPT0000505-narI|narV-K00374	NITRATE REDUCTION
117	PGPT0000510	PGPT0000510-narJ|narW-K00373	NITRATE REDUCTION
203	PGPT0000820	PGPT0000820-amoA|pmoA-K10944	NITRIFICATION
204	PGPT0000825	PGPT0000825-amoB|pmoB-K10945	NITRIFICATION
205	PGPT0000830	PGPT0000830-amoC|pmoC-K10946	NITRIFICATION
230	PGPT0000955	PGPT0000955-ureA-K01430	UREA METABOLISM
231	PGPT0000960	PGPT0000960-ureB-K01429	UREA METABOLISM
232	PGPT0000965	PGPT0000965-ureC-K01428	UREA METABOLISM
233	PGPT0000970	PGPT0000970-ureD-K03190	UREA METABOLISM
234	PGPT0000975	PGPT0000975-ureE-K03187	UREA METABOLISM
235	PGPT0000980	PGPT0000980-ureF-K03188	UREA METABOLISM
236	PGPT0000985	PGPT0000985-ureG-K03189	UREA METABOLISM
237	PGPT0000990	PGPT0000990-ureI-K03191	UREA METABOLISM
238	PGPT0000995	PGPT0000995-ureJ-K03192	UREA METABOLISM
267	PGPT0001150	PGPT0001150-rbcL|cbbL-K01601	CARBON DIOXID FIXATION
268	PGPT0001155	PGPT0001155-rbcS|cbbS-K01602	CARBON DIOXID FIXATION
269	PGPT0001160	PGPT0001160-cbbR|cmpR|ndhR-K21703	CARBON DIOXID FIXATION
270	PGPT0001165	PGPT0001165-ppc-K01595	CARBON DIOXID FIXATION
271	PGPT0001170	PGPT0001170-icd-K00031	CARBON DIOXID FIXATION
272	PGPT0001175	PGPT0001175-korA|oorA|oforA-K00174	CARBON DIOXID FIXATION
273	PGPT0001180	PGPT0001180-korB|oorB|oforB-K00175	CARBON DIOXID FIXATION
274	PGPT0001185	PGPT0001185-korD|oorD-K00176	CARBON DIOXID FIXATION
275	PGPT0001190	PGPT0001190-korC|oorC-K00177	CARBON DIOXID FIXATION
276	PGPT0001195	PGPT0001195-porA-K00169	CARBON DIOXID FIXATION
277	PGPT0001200	PGPT0001200-porB-K00170	CARBON DIOXID FIXATION
278	PGPT0001205	PGPT0001205-porC|porG-K00172	CARBON DIOXID FIXATION
279	PGPT0001210	PGPT0001210-vorG|porG-K00189	CARBON DIOXID FIXATION
280	PGPT0001215	PGPT0001215-porD-K00171	CARBON DIOXID FIXATION
281	PGPT0002415	PGPT0002415-cynT|can-K01673	CARBON DIOXID FIXATION
282	PGPT0002420	PGPT0002420-cah-K01674	CARBON DIOXID FIXATION
283	PGPT0001220	PGPT0001220-cooS|acsA-K00198	CARBON DIOXID FIXATION
284	PGPT0001225	PGPT0001225-cooF|porE|porF-K00196	CARBON DIOXID FIXATION
285	PGPT0001230	PGPT0001230-acsB-K14138	CARBON DIOXID FIXATION
286	PGPT0001235	PGPT0001235-acsC|cdhE-K00197	CARBON DIOXID FIXATION
287	PGPT0001240	PGPT0001240-acsD|cdhD-K00194	CARBON DIOXID FIXATION
288	PGPT0001245	PGPT0001245-pqqA-K06135	P-SOLUBILISATION GLUCONIC ACID-PQQ
289	PGPT0001250	PGPT0001250-pqqB|pqqG-K06136	P-SOLUBILISATION GLUCONIC ACID-PQQ
290	PGPT0001255	PGPT0001255-pqqC-K06137	P-SOLUBILISATION GLUCONIC ACID-PQQ
291	PGPT0001260	PGPT0001260-pqqD-K06138	P-SOLUBILISATION GLUCONIC ACID-PQQ
292	PGPT0001265	PGPT0001265-pqqE-K06139	P-SOLUBILISATION GLUCONIC ACID-PQQ
293	PGPT0001270	PGPT0001270-pqqF-K01407	P-SOLUBILISATION GLUCONIC ACID-PQQ
294	PGPT0014253	PGPT0014253-argD|pqqI-K00821	P-SOLUBILISATION GLUCONIC ACID-PQQ
295	PGPT0001280	PGPT0001280-pqqL|yddC-K07263	P-SOLUBILISATION GLUCONIC ACID-PQQ
296	PGPT0001281	PGPT0001281-pqqH-NA	P-SOLUBILISATION GLUCONIC ACID-PQQ
577	PGPT0002555	PGPT0002555-phoN|phoC-K09474	P MINERALIZATION
578	PGPT0002560	PGPT0002560-appA-K01093	P MINERALIZATION
579	PGPT0002565	PGPT0002565-aphA-K03788	P MINERALIZATION
580	PGPT0002570	PGPT0002570-phoA-K01077	P MINERALIZATION
581	PGPT0002575	PGPT0002575-phoD-K01113	P MINERALIZATION
582	PGPT0002580	PGPT0002580-phy|phyA|phyB|phyC-K01083	P MINERALIZATION
583	PGPT0002585	PGPT0002585-agpP|agp-K01085	P MINERALIZATION
585	PGPT0002595	PGPT0002595-ppx|ppx_gppA-K01524	P MINERALIZATION
586	PGPT0002600	PGPT0002600-ppa-K01507	P MINERALIZATION
587	PGPT0002605	PGPT0002605-stp1|pppA-K11915	P MINERALIZATION
659	PGPT0003048	PGPT0003048-fptB-NA	FE-SIDEROPHORES
660	PGPT0003049	PGPT0003049-fptC-NA	FE-SIDEROPHORES
661	PGPT0003050	PGPT0003050-pchH-K06148	FE-SIDEROPHORES
662	PGPT0003055	PGPT0003055-pchI|irp6|ybtP|irp7|ybtQ-K06147	FE-SIDEROPHORES
663	PGPT0003060	PGPT0003060-pchA|pmsC-K01851	FE-SIDEROPHORES
664	PGPT0003065	PGPT0003065-pchB|pmsB-K04782	FE-SIDEROPHORES
665	PGPT0003070	PGPT0003070-cotB2-K18686	FE-SIDEROPHORES
666	PGPT0003075	PGPT0003075-cotB3-K22997	FE-SIDEROPHORES
667	PGPT0003080	PGPT0003080-cotB4-K22998	FE-SIDEROPHORES
668	PGPT0003085	PGPT0003085-pchC-K12242	FE-SIDEROPHORES
669	PGPT0003090	PGPT0003090-pchD-K12238	FE-SIDEROPHORES
670	PGPT0003095	PGPT0003095-pchE-K12239	FE-SIDEROPHORES
671	PGPT0003100	PGPT0003100-pchF-K12240	FE-SIDEROPHORES
672	PGPT0003105	PGPT0003105-pchG-K12241	FE-SIDEROPHORES
673	PGPT0003110	PGPT0003110-pchR-K12243	FE-SIDEROPHORES
674	PGPT0003108	PGPT0003108-agbA-NA	FE-SIDEROPHORES
675	PGPT0003109	PGPT0003109-agbB-NA	FE-SIDEROPHORES
676	PGPT0003111	PGPT0003111-agbC-NA	FE-SIDEROPHORES
677	PGPT0003112	PGPT0003112-agbD-NA	FE-SIDEROPHORES
678	PGPT0003113	PGPT0003113-agbE-NA	FE-SIDEROPHORES
679	PGPT0003114	PGPT0003114-agbF-NA	FE-SIDEROPHORES
680	PGPT0003115	PGPT0003115-putative_cbrC-K09925	FE-SIDEROPHORES
681	PGPT0003116	PGPT0003116-acsD-NA	FE-SIDEROPHORES
682	PGPT0003117	PGPT0003117-acsE-NA	FE-SIDEROPHORES
683	PGPT0003118	PGPT0003118-acsF-NA	FE-SIDEROPHORES
684	PGPT0003119	PGPT0003119-alcaligin_achromobactin_synthetase_like-NA	FE-SIDEROPHORES
685	PGPT0003121	PGPT0003121-putative_achromobactin_biosynthesis_protein-NA	FE-SIDEROPHORES
686	PGPT0003120	PGPT0003120-bauR-K21699	FE-SIDEROPHORES
687	PGPT0003123	PGPT0003123-basA-NA	FE-SIDEROPHORES
688	PGPT0003124	PGPT0003124-basB-NA	FE-SIDEROPHORES
689	PGPT0003126	PGPT0003126-basC-NA	FE-SIDEROPHORES
690	PGPT0003127	PGPT0003127-basD-NA	FE-SIDEROPHORES
691	PGPT0003128	PGPT0003128-basH-NA	FE-SIDEROPHORES
692	PGPT0003122	PGPT0003122-bauF-NA	FE-SIDEROPHORES
693	PGPT0003125	PGPT0003125-iucA-K03894	FE-SIDEROPHORES
694	PGPT0003130	PGPT0003130-iucB-K03896	FE-SIDEROPHORES
695	PGPT0003135	PGPT0003135-iucC-K03895	FE-SIDEROPHORES
696	PGPT0003140	PGPT0003140-iucD|dfoA|desB-K03897	FE-SIDEROPHORES
697	PGPT0003151	PGPT0003151-acbA-NA	FE-SIDEROPHORES
698	PGPT0003152	PGPT0003152-acbB-NA	FE-SIDEROPHORES
699	PGPT0003153	PGPT0003153-acbC-NA	FE-SIDEROPHORES
700	PGPT0003154	PGPT0003154-acbD-NA	FE-SIDEROPHORES
701	PGPT0003156	PGPT0003156-actA-NA	FE-SIDEROPHORES
702	PGPT0003157	PGPT0003157-actB-NA	FE-SIDEROPHORES
703	PGPT0003158	PGPT0003158-actC-NA	FE-SIDEROPHORES
704	PGPT0003159	PGPT0003159-actD-NA	FE-SIDEROPHORES
705	PGPT0031000	PGPT0031000-alcA-NA	FE-SIDEROPHORES
706	PGPT0031005	PGPT0031005-alcB-NA	FE-SIDEROPHORES
707	PGPT0031010	PGPT0031010-alcC-NA	FE-SIDEROPHORES
708	PGPT0031015	PGPT0031015-alcD-NA	FE-SIDEROPHORES
709	PGPT0031020	PGPT0031020-alcE-NA	FE-SIDEROPHORES
710	PGPT0007765	PGPT0007765-speC|speF|ODC1-K01581	FE-SIDEROPHORES
711	PGPT0031030	PGPT0031030-alcR-NA	FE-SIDEROPHORES
712	PGPT0031035	PGPT0031035-alcS-NA	FE-SIDEROPHORES
713	PGPT0031040	PGPT0031040-angH-NA	FE-SIDEROPHORES
714	PGPT0031045	PGPT0031045-angI-NA	FE-SIDEROPHORES
715	PGPT0031050	PGPT0031050-angL-NA	FE-SIDEROPHORES
716	PGPT0031055	PGPT0031055-angM-NA	FE-SIDEROPHORES
717	PGPT0031060	PGPT0031060-angN-NA	FE-SIDEROPHORES
718	PGPT0031065	PGPT0031065-angR-NA	FE-SIDEROPHORES
719	PGPT0031070	PGPT0031070-angT-NA	FE-SIDEROPHORES
720	PGPT0031075	PGPT0031075-angU-NA	FE-SIDEROPHORES
721	PGPT0031080	PGPT0031080-pvdS_like-NA	FE-SIDEROPHORES
722	PGPT0031085	PGPT0031085-mbtH_like-NA	FE-SIDEROPHORES
723	PGPT0031090	PGPT0031090-NRPS-NA	FE-SIDEROPHORES
724	PGPT0031095	PGPT0031095-NRPS-NA	FE-SIDEROPHORES
725	PGPT0031100	PGPT0031100-iucB_like-NA	FE-SIDEROPHORES
726	PGPT0031105	PGPT0031105-pvdA_like-NA	FE-SIDEROPHORES
727	PGPT0031110	PGPT0031110-fhuF_like-NA	FE-SIDEROPHORES
728	PGPT0031115	PGPT0031115-fhuA-NA	FE-SIDEROPHORES
729	PGPT0031120	PGPT0031120-AMPHIBACTIN_transporter-NA	FE-SIDEROPHORES
730	PGPT0003165	PGPT0003165-dhbF-K04780	FE-SIDEROPHORES
731	PGPT0003170	PGPT0003170-btr|ybbB-K21701	FE-SIDEROPHORES
732	PGPT0003175	PGPT0003175-mta|ywnD-K21743	FE-SIDEROPHORES
733	PGPT0003180	PGPT0003180-ymfI|fabG|efpI-K00059	FE-SIDEROPHORES
734	PGPT0003181	PGPT0003181-mbtH_like-NA	FE-SIDEROPHORES
735	PGPT0003177	PGPT0003177-ymfF-NA	FE-SIDEROPHORES
736	PGPT0003178	PGPT0003178-ymfG-NA	FE-SIDEROPHORES
737	PGPT0003179	PGPT0003179-ymfH-NA	FE-SIDEROPHORES
738	PGPT0003182	PGPT0003182-ymfJ|yflH-NA	FE-SIDEROPHORES
739	PGPT0003183	PGPT0003183-ymfK|ymfkn|ymfKc-NA	FE-SIDEROPHORES
740	PGPT0003185	PGPT0003185-blt-K08153	FE-SIDEROPHORES
741	PGPT0003190	PGPT0003190-bmr-K19578	FE-SIDEROPHORES
742	PGPT0003195	PGPT0003195-ydfK|yqgA-K07150	FE-SIDEROPHORES
743	PGPT0031125	PGPT0031125-bfnE-NA	FE-SIDEROPHORES
744	PGPT0031130	PGPT0031130-bfnD-NA	FE-SIDEROPHORES
745	PGPT0031135	PGPT0031135-bfnA-NA	FE-SIDEROPHORES
746	PGPT0031140	PGPT0031140-bfnL-NA	FE-SIDEROPHORES
747	PGPT0031145	PGPT0031145-bfnB-NA	FE-SIDEROPHORES
748	PGPT0031150	PGPT0031150-bibA-NA	FE-SIDEROPHORES
749	PGPT0031155	PGPT0031155-bibB-NA	FE-SIDEROPHORES
750	PGPT0031160	PGPT0031160-bibC-NA	FE-SIDEROPHORES
751	PGPT0031165	PGPT0031165-bsbA-NA	FE-SIDEROPHORES
752	PGPT0031170	PGPT0031170-bsbB-NA	FE-SIDEROPHORES
753	PGPT0031175	PGPT0031175-bsbCD1-NA	FE-SIDEROPHORES
754	PGPT0031180	PGPT0031180-bsbC2-NA	FE-SIDEROPHORES
755	PGPT0031185	PGPT0031185-bsbD2-NA	FE-SIDEROPHORES
756	PGPT0031190	PGPT0031190-bsbE-NA	FE-SIDEROPHORES
757	PGPT0003200	PGPT0003200-hemN|hemZ-K02495	FE-SIDEROPHORES
758	PGPT0003205	PGPT0003205-hemF-K00228	FE-SIDEROPHORES
759	PGPT0031200	PGPT0031200-dfoC-NA	FE-SIDEROPHORES
760	PGPT0013725	PGPT0013725-ddc|dfoJ|desA-K13745	FE-SIDEROPHORES
761	PGPT0031205	PGPT0031205-desC-NA	FE-SIDEROPHORES
762	PGPT0031210	PGPT0031210-desD-NA	FE-SIDEROPHORES
763	PGPT0031215	PGPT0031215-alcA-NA	FE-SIDEROPHORES
764	PGPT0031220	PGPT0031220-alcB-NA	FE-SIDEROPHORES
765	PGPT0031225	PGPT0031225-alcC-NA	FE-SIDEROPHORES
766	PGPT0031230	PGPT0031230-alcD-NA	FE-SIDEROPHORES
767	PGPT0031235	PGPT0031235-alcE-NA	FE-SIDEROPHORES
768	PGPT0003210	PGPT0003210-entA|vibA|viuA|vabA|angA|dhbA|cbsA|aebA-K00216	FE-SIDEROPHORES
769	PGPT0003215	PGPT0003215-entB|vibB|viuB|vabB|angB|dhbB|basF|cbsB|aebB-K01252	FE-SIDEROPHORES
770	PGPT0003220	PGPT0003220-entC|vibC|viuB|angC|vabC|dhbC|basJ|cbsE|aebC-K02361	FE-SIDEROPHORES
771	PGPT0003225	PGPT0003225-entD|basI|angD|cbsD|cbsE|aebD-K02362	FE-SIDEROPHORES
772	PGPT0003230	PGPT0003230-entF|aebF-K02364	FE-SIDEROPHORES
773	PGPT0003231	PGPT0003231-entH|ydbB-K24147	FE-SIDEROPHORES
774	PGPT0003235	PGPT0003235-fes|cbsF|cbsH-K07214	FE-SIDEROPHORES
775	PGPT0003240	PGPT0003240-pfeE-K23722	FE-SIDEROPHORES
776	PGPT0003245	PGPT0003245-pfeS|pirS-K19609	FE-SIDEROPHORES
777	PGPT0003250	PGPT0003250-pfeR|pirR-K19610	FE-SIDEROPHORES
784	PGPT0003255	PGPT0003255-acrR|smeT-K03577	FE-SIDEROPHORES
785	PGPT0003265	PGPT0003265-iroB-K23725	FE-SIDEROPHORES
786	PGPT0003270	PGPT0003270-entE|psmE|dhbE|basE|angE|aebE-K02363	FE-SIDEROPHORES
787	PGPT0003275	PGPT0003275-acrA|lir|mtcA|mexA|adeI|smeD|mtrC|cmeA-K03585	FE-SIDEROPHORES
788	PGPT0003280	PGPT0003280-acrB|acrE|mexB|adeJ|smeE|mtrD|cmeB-K18138	FE-SIDEROPHORES
789	PGPT0003285	PGPT0003285-acrD|yffA-K18324	FE-SIDEROPHORES
790	PGPT0003290	PGPT0003290-entS|ybdA|cbsS-K08225	FE-SIDEROPHORES
791	PGPT0003295	PGPT0003295-fepC|yusV|cbuC-K23188	FE-SIDEROPHORES
792	PGPT0003300	PGPT0003300-fepD|febD|cbuD-K23186	FE-SIDEROPHORES
793	PGPT0003301	PGPT0003301-fepE-NA	FE-SIDEROPHORES
794	PGPT0003305	PGPT0003305-fepG|cbuG-K23187	FE-SIDEROPHORES
795	PGPT0003310	PGPT0003310-fepB|cbuB-K23185	FE-SIDEROPHORES
796	PGPT0003315	PGPT0003315-fhuF-K13255	FE-SIDEROPHORES
797	PGPT0003316	PGPT0003316-fhuR-NA	FE-SIDEROPHORES
798	PGPT0003320	PGPT0003320-fhuB-K23228	FE-SIDEROPHORES
799	PGPT0003325	PGPT0003325-fhuC-K10829	FE-SIDEROPHORES
800	PGPT0003330	PGPT0003330-fhuD-K23227	FE-SIDEROPHORES
801	PGPT0031240	PGPT0031240-eqbA-NA	FE-SIDEROPHORES
802	PGPT0031245	PGPT0031245-eqbB-NA	FE-SIDEROPHORES
803	PGPT0031250	PGPT0031250-eqbC-NA	FE-SIDEROPHORES
804	PGPT0031255	PGPT0031255-eqbD-NA	FE-SIDEROPHORES
805	PGPT0031260	PGPT0031260-eqbE-NA	FE-SIDEROPHORES
806	PGPT0031265	PGPT0031265-eqbF-NA	FE-SIDEROPHORES
807	PGPT0031270	PGPT0031270-eqbG-NA	FE-SIDEROPHORES
808	PGPT0031275	PGPT0031275-eqbM-NA	FE-SIDEROPHORES
809	PGPT0031280	PGPT0031280-eqbN-NA	FE-SIDEROPHORES
810	PGPT0031285	PGPT0031285-eqbH-NA	FE-SIDEROPHORES
811	PGPT0031290	PGPT0031290-eqbI-NA	FE-SIDEROPHORES
812	PGPT0031295	PGPT0031295-eqbJ-NA	FE-SIDEROPHORES
813	PGPT0031300	PGPT0031300-eqbK-NA	FE-SIDEROPHORES
814	PGPT0031305	PGPT0031305-eqbL-NA	FE-SIDEROPHORES
815	PGPT0031310	PGPT0031310-ectA|ercA-NA	FE-SIDEROPHORES
816	PGPT0031315	PGPT0031315-etcH-NA	FE-SIDEROPHORES
817	PGPT0031320	PGPT0031320-ectB|ercB-NA	FE-SIDEROPHORES
818	PGPT0031325	PGPT0031325-ectD|ercD-NA	FE-SIDEROPHORES
819	PGPT0031330	PGPT0031330-etcE|ercE-NA	FE-SIDEROPHORES
820	PGPT0031335	PGPT0031335-etcI-NA	FE-SIDEROPHORES
821	PGPT0031340	PGPT0031340-etcJ-NA	FE-SIDEROPHORES
822	PGPT0031345	PGPT0031345-mcd-NA	FE-SIDEROPHORES
823	PGPT0031350	PGPT0031350-etcF|ercF-NA	FE-SIDEROPHORES
824	PGPT0031355	PGPT0031355-etcG|ercG-NA	FE-SIDEROPHORES
825	PGPT0031360	PGPT0031360-ectC|ercC-NA	FE-SIDEROPHORES
826	PGPT0031365	PGPT0031365-etcK-NA	FE-SIDEROPHORES
827	PGPT0031370	PGPT0031370-exiT-NA	FE-SIDEROPHORES
828	PGPT0031375	PGPT0031375-fbxA-NA	FE-SIDEROPHORES
829	PGPT0031380	PGPT0031380-fbxB-NA	FE-SIDEROPHORES
830	PGPT0031385	PGPT0031385-fbxC-NA	FE-SIDEROPHORES
831	PGPT0031390	PGPT0031390-fevA1|bagK-NA	FE-SIDEROPHORES
832	PGPT0031395	PGPT0031395-fevA2|bagG-NA	FE-SIDEROPHORES
833	PGPT0031400	PGPT0031400-fevE|bagZ-NA	FE-SIDEROPHORES
834	PGPT0031405	PGPT0031405-fevF|bagH-NA	FE-SIDEROPHORES
835	PGPT0031410	PGPT0031410-fevH|bagC-NA	FE-SIDEROPHORES
836	PGPT0031415	PGPT0031415-fevI|bagB-NA	FE-SIDEROPHORES
837	PGPT0031420	PGPT0031420-fevK|bagM-NA	FE-SIDEROPHORES
838	PGPT0031425	PGPT0031425-fevL|bagN-NA	FE-SIDEROPHORES
839	PGPT0031430	PGPT0031430-fevM|bagL-NA	FE-SIDEROPHORES
840	PGPT0031435	PGPT0031435-fevO|bagX-NA	FE-SIDEROPHORES
841	PGPT0031440	PGPT0031440-fevR|bagI-NA	FE-SIDEROPHORES
842	PGPT0031445	PGPT0031445-fevT|bagY-NA	FE-SIDEROPHORES
843	PGPT0031450	PGPT0031450-fevV|bagA-NA	FE-SIDEROPHORES
